"model_name","dataset","rule_name","threshold_rule","flagged_fraction","f2_score","pr_auc","roc_auc","brier_score","calibration_intercept","calibration_slope","sensitivity","specificity","ppv","npv","threshold","n","events"
"soft_vote_equal","internal_test_ensemble","grid",0.09,0.991820040899795,0.449141347424042,0.234720184178698,0.605770574262959,0.1617040860113,-1.44247864273938,0.520338308030428,1,0.00950118764845606,0.14020618556701,1,0.09,489,68
"soft_vote_equal","internal_test_ensemble","grid",0.1,0.983640081799591,0.444887118193891,0.234720184178698,0.605770574262959,0.1617040860113,-1.44247864273938,0.520338308030428,0.985294117647059,0.0166270783847981,0.139293139293139,0.875,0.1,489,68
"soft_vote_equal","internal_test_ensemble","grid",0.11,0.973415132924335,0.447860962566845,0.234720184178698,0.605770574262959,0.1617040860113,-1.44247864273938,0.520338308030428,0.985294117647059,0.0285035629453682,0.140756302521008,0.923076923076923,0.11,489,68
"soft_vote_equal","internal_test_ensemble","grid",0.12,0.952965235173824,0.453929539295393,0.234720184178698,0.605770574262959,0.1617040860113,-1.44247864273938,0.520338308030428,0.985294117647059,0.0522565320665083,0.143776824034335,0.956521739130435,0.12,489,68
"soft_vote_equal","internal_test_ensemble","grid",0.13,0.920245398773006,0.443213296398892,0.234720184178698,0.605770574262959,0.1617040860113,-1.44247864273938,0.520338308030428,0.941176470588235,0.0831353919239905,0.142222222222222,0.897435897435897,0.13,489,68
"soft_vote_equal","internal_test_ensemble","grid",0.14,0.889570552147239,0.431400282885431,0.234720184178698,0.605770574262959,0.1617040860113,-1.44247864273938,0.520338308030428,0.897058823529412,0.111638954869359,0.140229885057471,0.87037037037037,0.14,489,68
"soft_vote_equal","internal_test_ensemble","grid",0.15,0.862985685071575,0.432276657060519,0.234720184178698,0.605770574262959,0.1617040860113,-1.44247864273938,0.520338308030428,0.882352941176471,0.140142517814727,0.14218009478673,0.880597014925373,0.15,489,68
"soft_vote_equal","internal_test_ensemble","grid",0.16,0.822085889570552,0.422848664688427,0.234720184178698,0.605770574262959,0.1617040860113,-1.44247864273938,0.520338308030428,0.838235294117647,0.180522565320665,0.141791044776119,0.873563218390805,0.16,489,68
"soft_vote_equal","internal_test_ensemble","grid",0.17,0.791411042944785,0.424886191198786,0.234720184178698,0.605770574262959,0.1617040860113,-1.44247864273938,0.520338308030428,0.823529411764706,0.213776722090261,0.144702842377261,0.882352941176471,0.17,489,68
"soft_vote_equal","internal_test_ensemble","grid",0.18,0.756646216768916,0.420560747663551,0.234720184178698,0.605770574262959,0.1617040860113,-1.44247864273938,0.520338308030428,0.794117647058823,0.249406175771971,0.145945945945946,0.882352941176471,0.18,489,68
"soft_vote_equal","internal_test_ensemble","grid",0.19,0.730061349693252,0.421303656597774,0.234720184178698,0.605770574262959,0.1617040860113,-1.44247864273938,0.520338308030428,0.779411764705882,0.27790973871734,0.148459383753501,0.886363636363636,0.19,489,68
"soft_vote_equal","internal_test_ensemble","grid",0.2,0.701431492842536,0.422764227642276,0.234720184178698,0.605770574262959,0.1617040860113,-1.44247864273938,0.520338308030428,0.764705882352941,0.308788598574822,0.151603498542274,0.89041095890411,0.2,489,68
"soft_vote_equal","internal_test_ensemble","grid",0.21,0.683026584867076,0.420792079207921,0.234720184178698,0.605770574262959,0.1617040860113,-1.44247864273938,0.520338308030428,0.75,0.327790973871734,0.152694610778443,0.890322580645161,0.21,489,68
